"Link","Manufacturer","Name","Author","Date","Connection","Features","Gammu-Version"
"http://cihar.com/gammu/phonedb/samsung/1594/","Samsung","SGH-D840","Olivier Béraud","Wed, 23 Apr 2008 10:43:53 +0200","blueat","info,sms,phonebook,call","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/nokia/1590/","Nokia","7110","gm","Tue, 22 Apr 2008 15:17:51 +0200","fbus","info,phonebook,enhancedphonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1587/","Motorola","E815","Richard Narron","Tue, 22 Apr 2008 08:38:58 +0200","at115200","info,phonebook","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sagem/1578/","Sagem","myE77 GPRS","prot","Sat, 19 Apr 2008 18:29:31 +0200","at","info,phonebook,enhancedphonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1573/","Nokia","6500 SLIDE","Erik","Fri, 18 Apr 2008 17:43:39 +0200","at19200","info,phonebook,call","Gammu 1.25"
"http://cihar.com/gammu/phonedb/elson/1572/","Elson","SL900A","MaxPain","Fri, 18 Apr 2008 17:22:50 +0200","at115200","info,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1569/","Sony Ericsson","Z600","Bachas Big","Fri, 18 Apr 2008 02:12:58 +0200","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1564/","LG","KF700","nik","Thu, 17 Apr 2008 01:09:30 +0200","at","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1553/","Samsung","SGH-U700","Alvin I. Pineda","Mon, 14 Apr 2008 14:50:28 +0200","at","phonebook,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/nokia/1544/","Nokia","6101","","Sun, 13 Apr 2008 00:40:35 +0200","fbus","info,sms,phonebook,calendar,todo,logo,ringtone","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/1543/","Nokia","6255i","","Sat, 12 Apr 2008 20:58:55 +0200","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/1541/","Sony Ericsson","Z1010","Johan Hedberg","Sat, 12 Apr 2008 18:18:20 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/samsung/1537/","Samsung","SGH-D807","Laurent","Sat, 12 Apr 2008 06:54:17 +0200","at19200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1536/","Motorola","W370","Hans Deragon","Sat, 12 Apr 2008 05:28:19 +0200","","","Gammu 0.25"
"http://cihar.com/gammu/phonedb/nokia/1526/","Nokia","6500 Classic","Sebastian P. Tørholm","Tue, 08 Apr 2008 13:17:21 +0200","at19200","info,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1517/","Sony Ericsson","T650i","Reiner Hildebrandt","Sun, 06 Apr 2008 01:11:08 +0200","blueat","info,sms,calendar,todo,call,logo,ringtone","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/samsung/1516/","Samsung","SGH-J750","Clément Hermann (nodens)","Sat, 05 Apr 2008 20:54:01 +0200","blueat","info,sms,phonebook,call","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1515/","Sony Ericsson","V60i","tulak","Sat, 05 Apr 2008 14:42:22 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/htc/1512/","HTC","S 710 vox","Pavel Chromy","Fri, 04 Apr 2008 15:43:29 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/1509/","Nokia","6021","Gianluca Caviglia","Thu, 03 Apr 2008 22:45:31 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sharp/1503/","Sharp","GX29","Emiliano","Thu, 03 Apr 2008 00:14:02 +0200","blueat","sms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/mitsubishi/1501/","Mitsubishi","M350","Cezar Pendarovski","Wed, 02 Apr 2008 22:09:21 +0200","at115200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1487/","Nokia","3200","Claudio Vicari","Mon, 31 Mar 2008 13:56:55 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,filesystem,call,mms","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/1484/","Nokia","7710","Anton","Sun, 30 Mar 2008 17:19:29 +0200","at","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/siemens/1481/","Siemens","ME45","Gregor","Sun, 30 Mar 2008 16:02:50 +0200","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1469/","LG","KG300","","Thu, 27 Mar 2008 10:57:06 +0100","at19200","info,sms,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/nokia/1466/","Nokia","7600","Marco Masucci","Thu, 27 Mar 2008 00:14:26 +0100","at19200","info,sms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/huawei/1464/","Huawei","E220","José Cambón Regueira","Wed, 26 Mar 2008 14:14:20 +0100","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/1462/","Siemens","CX75","","Wed, 26 Mar 2008 00:01:01 +0100","at115200","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/nokia/1450/","Nokia","N82","Nick","Sun, 23 Mar 2008 05:48:55 +0100","at115200","info","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sagem/1446/","Sagem","my901C","luigi","Sat, 22 Mar 2008 19:00:31 +0100","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1441/","Sony Ericsson","K610i","Lars Freden","Fri, 21 Mar 2008 18:24:00 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1437/","Sony Ericsson","K600i","","Thu, 20 Mar 2008 20:18:41 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sagem/1433/","Sagem","myX3-2","cedbor","Wed, 19 Mar 2008 16:27:53 +0100","at115200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/palmone/1432/","PalmOne","treo500","antonio","Tue, 18 Mar 2008 20:05:21 +0100","","","Gammu 0.22"
"http://cihar.com/gammu/phonedb/sagem/1431/","Sagem","myX2-2m","cornel panceac","Tue, 18 Mar 2008 17:18:36 +0100","at","info,phonebook,call","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/sagem/1430/","Sagem","myX-2","cornel panceac","Tue, 18 Mar 2008 13:18:08 +0100","at","info,phonebook,call","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1423/","Nokia","5110","Werner Schmidt","Mon, 17 Mar 2008 15:09:01 +0100","fbuspl2303","info,sms,call",""
"http://cihar.com/gammu/phonedb/samsung/1415/","Samsung","E250V","Samuel Schwarz","Sun, 16 Mar 2008 00:43:43 +0100","at115200","info,sms,phonebook,filesystem,call","Gammu [Gammu version 1.13.0 built 14:58:51 on Oct  9 2007 using gcc 4.1]"
"http://cihar.com/gammu/phonedb/motorola/1413/","Motorola","L7","Alexander Oltu","Sat, 15 Mar 2008 20:23:09 +0100","at","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1412/","Nokia","3500 classic","","Sat, 15 Mar 2008 15:48:04 +0100","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.19.0"
"http://cihar.com/gammu/phonedb/lg/1407/","LG","KG290","M.Mauran","Fri, 14 Mar 2008 19:37:06 +0100","at","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1398/","Sony Ericsson","K618i/V630i","Andrea","Thu, 13 Mar 2008 11:24:52 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1397/","Nokia","6070","","Thu, 13 Mar 2008 03:37:02 +0100","fbuspl2303","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms",""
"http://cihar.com/gammu/phonedb/alcatel/1396/","Alcatel","OT-S853","Luis Miguel Torres Apaza","Wed, 12 Mar 2008 21:28:45 +0100","at115200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1395/","Sony Ericsson","Z710","Arne Sunnarvik","Wed, 12 Mar 2008 21:25:00 +0100","at19200","info,sms,phonebook,calendar,todo","Gammu 1.13.0."
"http://cihar.com/gammu/phonedb/nokia/1380/","Nokia","6300","anony mous","Mon, 10 Mar 2008 12:53:20 +0100","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.19.90 (SVN Build)"
"http://cihar.com/gammu/phonedb/sony-ericsson/1379/","Sony Ericsson","K320i","Paul Philippov","Sun, 09 Mar 2008 22:57:56 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,filesystem","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sagem/1369/","Sagem","my411X","Piotrek","Sat, 08 Mar 2008 09:49:17 +0100","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1362/","Sony Ericsson","k508i","christian may","Fri, 07 Mar 2008 20:59:35 +0100","at19200","info,sms,phonebook,calendar,todo,filesystem,call,ringtone","Gammu 0.22"
"http://cihar.com/gammu/phonedb/siemens/1353/","Siemens","CX75","Michal Mak","Thu, 06 Mar 2008 11:18:33 +0100","blueat","info,sms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1349/","Nokia","6680","Nilesh","Wed, 05 Mar 2008 15:30:34 +0100","bluerfat","info","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1348/","Sony Ericsson","K810i","Dominik Schürmann","Wed, 05 Mar 2008 14:30:27 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1346/","Sony Ericsson","W850i","Shaun Teasdale","Tue, 04 Mar 2008 15:22:33 +0100","at19200","info,sms,phonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1328/","Samsung","SGH-F250","Pierre","Fri, 29 Feb 2008 22:47:05 +0100","blueat","info,phonebook,enhancedphonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1325/","Nokia","2125i","thomas","Fri, 29 Feb 2008 05:16:13 +0100","dku2phonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1322/","LG","F2400","","Thu, 28 Feb 2008 12:44:54 +0100","","",""
"http://cihar.com/gammu/phonedb/siemens/1321/","Siemens","S11","Stefan Ullrich","Thu, 28 Feb 2008 10:15:24 +0100","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1318/","Sony Ericsson","Z520i/Z520c","rakun","Wed, 27 Feb 2008 20:58:35 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1317/","Nokia","5610 XpressMusic","Aiolizator","Wed, 27 Feb 2008 20:57:39 +0100","blueat","info,phonebook","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/motorola/1315/","Motorola","RAZRV3x","Grant Diffey","Wed, 27 Feb 2008 15:01:51 +0100","at19200","info,sms,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1312/","Motorola","L2","","Wed, 27 Feb 2008 01:53:14 +0100","at","info,phonebook,calendar",""
"http://cihar.com/gammu/phonedb/samsung/1307/","Samsung","E250","root","Tue, 26 Feb 2008 10:25:08 +0100","blueobex","filesystem","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1293/","Nokia","3100","Thanks!","Sun, 24 Feb 2008 08:50:31 +0100","fbus","info,sms,phonebook,enhancedphonebook,calendar,call","Gammu 1.18.90"
"http://cihar.com/gammu/phonedb/nokia/1276/","Nokia","N7","","Thu, 21 Feb 2008 08:54:26 +0100","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/1274/","Sony Ericsson","K608i","albert","Thu, 21 Feb 2008 02:55:34 +0100","at19200","info,sms,phonebook,enhancedphonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1270/","Sony Ericsson","V800/V802SE/Z800i","Dichi Al Faridi","Wed, 20 Feb 2008 15:10:02 +0100","at","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1268/","LG","MG220d","Adrián Agustín Chaves","Wed, 20 Feb 2008 00:52:14 +0100","at19200","info,sms,phonebook,calendar,todo,call,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1262/","Nokia","3250","jiri Krcek","Mon, 18 Feb 2008 17:26:06 +0100","","","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/1260/","Siemens","SK65","enkidu","Mon, 18 Feb 2008 11:41:32 +0100","at","sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/nokia/1253/","Nokia","3200","Steven D'Aprano","Sun, 17 Feb 2008 13:43:31 +0100","dku2phonet","info,calendar","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/benq/1241/","BenQ-Siemens","A31","Danielsnojack","Sat, 16 Feb 2008 09:23:42 +0100","at","info,sms,phonebook,calendar,todo","Gammu 0.22"
"http://cihar.com/gammu/phonedb/lg/1237/","LG","KG130","","Thu, 14 Feb 2008 22:47:57 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/1222/","Nokia","6061","Hernan Sosa","Mon, 11 Feb 2008 13:26:22 +0100","fbusdku5","todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1220/","Sony Ericsson","Z530i/Z530c","Math","Sun, 10 Feb 2008 21:14:16 +0100","bluerfat","info,sms,calendar,todo,filesystem,call,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/1218/","LG","KE820","Mulky","Sun, 10 Feb 2008 09:37:29 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/1214/","Nokia","3310 Classic","Dmitry Marin","Sat, 09 Feb 2008 14:04:59 +0100","bluephonet","info,phonebook","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/siemens/1211/","Siemens","SL75","Sebastian Alefs","Fri, 08 Feb 2008 13:32:29 +0100","at19200","phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sagem/1206/","Sagem","my401X GPRS","Vedvarelth","Tue, 05 Feb 2008 21:59:31 +0100","blueat","sms,phonebook,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1205/","Nokia","N95","shengouki","Tue, 05 Feb 2008 15:54:56 +0100","at115200","info,sms","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/1204/","Motorola","Razor V3xx","Andrzej","Tue, 05 Feb 2008 15:38:28 +0100","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/1203/","Siemens","SL 75","Christoph Pache","Tue, 05 Feb 2008 10:04:12 +0100","blueat","sms,phonebook,calendar,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/1198/","Nokia","7610","Harish","Mon, 04 Feb 2008 18:30:14 +0100","at115200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1193/","Nokia","6233","dennis","Mon, 04 Feb 2008 08:39:52 +0100","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1192/","Nokia","8250","kopision","Mon, 04 Feb 2008 06:03:33 +0100","irdaphonet","info,sms,phonebook,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1186/","Motorola","V195","sstephe","Sat, 02 Feb 2008 20:45:04 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/benq/1182/","BenQ-Siemens","EF81","","Fri, 01 Feb 2008 18:42:48 +0100","at115200","info,phonebook,filesystem,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/1180/","Nokia","6263","Kenneth Ingham","Thu, 31 Jan 2008 04:34:02 +0100","blueat","info,phonebook","Gammu gammu-1.12.0-26"
"http://cihar.com/gammu/phonedb/samsung/1178/","Samsung","SGH-i607","gangalee","Wed, 30 Jan 2008 22:49:36 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/1175/","Nokia","6125","Thiago Motta","Tue, 29 Jan 2008 21:28:04 +0100","bluerfphonet","info,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1174/","Sony Ericsson","V800/V802SE/Z800i","TERENCIO Jean-Marc","Tue, 29 Jan 2008 19:51:17 +0100","blueat","info,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1173/","Sony Ericsson","W610i/W610c","Jeremy","Tue, 29 Jan 2008 19:01:03 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/alcatel/1172/","Alcatel","OT-C825/C825A","Kbyte","Mon, 28 Jan 2008 22:20:33 +0100","at115200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1169/","Samsung","SGH-C406","julio","Sun, 27 Jan 2008 18:13:10 +0100","at19200","todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1168/","Sony Ericsson","W810i/W810c","Andre Grosskopf","Sun, 27 Jan 2008 17:24:51 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/1162/","Motorola","Razr v3c","James","Sat, 26 Jan 2008 06:33:32 +0100","blueat","ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1156/","Sony Ericsson","W830i/W830c","Ynot","Fri, 25 Jan 2008 00:31:03 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1137/","Nokia","6267","","Mon, 21 Jan 2008 06:21:51 +0100","at115200","info,sms,phonebook,call","Gammu 0.24"
"http://cihar.com/gammu/phonedb/nokia/1131/","Nokia","7260","BlackSir","Sun, 20 Jan 2008 05:48:01 +0100","dlr3","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1130/","Nokia","E65","Yvon Bourgeois","Sat, 19 Jan 2008 23:40:22 +0100","at115200","info","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/1118/","Nokia","6060","Alberto Sanchez Molero","Thu, 17 Jan 2008 01:34:55 +0100","","","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/teltonika/1114/","Teltonika","TM2 GSM/GPRS USB modem","Jakub Suchy","Wed, 16 Jan 2008 10:51:01 +0100","at115200","info,sms,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1104/","Sony Ericsson","V640i","Frans","Mon, 14 Jan 2008 23:27:51 +0100","blueat","info,sms,phonebook,enhancedphonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1103/","Samsung","SGH-D820","Dmitry","Mon, 14 Jan 2008 20:48:58 +0100","at","info","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/motorola/1100/","Motorola","W315","Steve Monticone","Mon, 14 Jan 2008 05:03:35 +0100","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1099/","Sony Ericsson","W710i/W710c","juraj","Mon, 14 Jan 2008 00:29:51 +0100","at19200","phonebook,enhancedphonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1098/","Nokia","9500","sanskryt","Mon, 14 Jan 2008 00:27:32 +0100","irdagnapbus","info",""
"http://cihar.com/gammu/phonedb/nokia/1095/","Nokia","5140i","Anand Joseph","Sun, 13 Jan 2008 15:00:15 +0100","fbusdlr3","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.09"
"http://cihar.com/gammu/phonedb/sony-ericsson/1092/","Sony Ericsson","T610","","Sat, 12 Jan 2008 15:39:32 +0100","blueat","info,sms,phonebook,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1076/","Sony Ericsson","R520","dk75","Tue, 08 Jan 2008 17:39:31 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1074/","Samsung","SGH-D500","Quentin","Tue, 08 Jan 2008 13:29:04 +0100","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1071/","Sony Ericsson","Z530i/Z530c","Ario","Mon, 07 Jan 2008 19:47:24 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/1070/","Samsung","SGH-ZV10","Marcel BOLLA","Mon, 07 Jan 2008 14:54:58 +0100","at19200","info",""
"http://cihar.com/gammu/phonedb/nokia/1061/","Nokia","5070","Loïc Le Guyader","Sat, 05 Jan 2008 16:38:43 +0100","fbuspl2303","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1049/","Nokia","3110 classic","gdsm","Thu, 03 Jan 2008 22:20:57 +0100","bluerfphonet","info,sms,phonebook,calendar,todo,filesystem,call,ringtone","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1047/","Sony Ericsson","K800i","nullsleep","Thu, 03 Jan 2008 21:46:57 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1045/","Sony Ericsson","K520i","","Thu, 03 Jan 2008 13:48:31 +0100","blueat","info,phonebook,enhancedphonebook","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1036/","Nokia","6310i","Michal Tota","Wed, 02 Jan 2008 08:32:43 +0100","bluerfphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,call,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/1024/","Sony Ericsson","K700i","Roman","Sat, 29 Dec 2007 16:57:36 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sagem/1023/","Sagem","my850c","DeusP","Sat, 29 Dec 2007 15:21:56 +0100","bluerfat","info,phonebook,call","Gammu 1.17.0"
"http://cihar.com/gammu/phonedb/nokia/1020/","Nokia","6086","vins","Fri, 28 Dec 2007 18:35:35 +0100","bluerfphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1019/","Nokia","Samsung","","Fri, 28 Dec 2007 17:55:13 +0100","","",""
"http://cihar.com/gammu/phonedb/samsung/1018/","Samsung","SGH-G600","Roald","Fri, 28 Dec 2007 12:33:06 +0100","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1012/","Nokia","7500 prism","Jarzabek","Wed, 26 Dec 2007 19:08:49 +0100","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/1006/","Nokia","N73","Svetj","Tue, 25 Dec 2007 20:10:45 +0100","at19200","info","Gammu 0.22"
"http://cihar.com/gammu/phonedb/alcatel/1002/","Alcatel","c635a","","Tue, 25 Dec 2007 11:10:37 +0100","","",""
"http://cihar.com/gammu/phonedb/motorola/1000/","Motorola","A 1200i","","Mon, 24 Dec 2007 21:43:29 +0100","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/998/","Sony Ericsson","K800i","Thomas Wiegand","Mon, 24 Dec 2007 21:05:28 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/993/","Sony Ericsson","W200i/W200c","Robby","Mon, 24 Dec 2007 14:26:35 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/nokia/992/","Nokia","N70","andrea","Sun, 23 Dec 2007 19:47:27 +0100","at115200","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/991/","Nokia","7360","dave_p_b","Sun, 23 Dec 2007 10:35:16 +0100","fbuspl2303","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 0.25"
"http://cihar.com/gammu/phonedb/nokia/989/","Nokia","6210","Massimiliano Max Negro Masserelli","Sat, 22 Dec 2007 23:15:50 +0100","fbusdlr3","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/benq/986/","BenQ-Siemens","E71","epmak","Sat, 22 Dec 2007 14:46:15 +0100","blueat","info,sms,phonebook,calendar,todo","Gammu 1.16.0"
"http://cihar.com/gammu/phonedb/motorola/974/","Motorola","V361","","Thu, 20 Dec 2007 04:29:48 +0100","","",""
"http://cihar.com/gammu/phonedb/motorola/972/","Motorola","ic502","itsnewtoyou","Wed, 19 Dec 2007 22:30:39 +0100","at19200","phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/963/","Motorola","K1","Wolfgang Weber","Mon, 17 Dec 2007 17:25:22 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/962/","Nokia","6230i","macas","Mon, 17 Dec 2007 15:53:45 +0100","fbusdlr3","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/961/","Nokia","6021","","Mon, 17 Dec 2007 03:01:46 +0100","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone","Gammu 1.15"
"http://cihar.com/gammu/phonedb/sony-ericsson/955/","Sony Ericsson","W850i","","Sun, 16 Dec 2007 14:54:58 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/948/","Nokia","6100","Marco Verleun","Sat, 15 Dec 2007 20:03:02 +0100","irdaphonet","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/947/","Sony Ericsson","j300","Igor Zviagintsev","Sat, 15 Dec 2007 19:58:01 +0100","at115200","info,filesystem","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/946/","Sony Ericsson","Z558i","","Sat, 15 Dec 2007 04:07:52 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.10.0"
